clip_id,split,event_type,seed,center_frame,a_frame,b_frame,residual,boundary,flow_disagreement,track_toggle,ghost,is_true_event,candidate_score,selected,smooth_score,event_score,delta_event,accepted,matched_lifespan_delta,matched_lifespan_accepted,matched_lifespan_identity_reconnected,no_identity_delta,no_identity_accepted,no_identity_reconnected,unnormalized_delta,unnormalized_accepted,no_hysteresis_accepted,identity_reconnected
calibration_boundary_occlusion_04_001,calibration,boundary_occlusion,4118,14,10,18,0.7224791085160105,0.7535817600896362,0.7109172623144631,0.9047580837680972,0.6187329540940802,True,0.7540235817773318,True,0.6369684255647017,0.07080000126471726,-0.5661684242999844,True,-0.2161684242999844,True,False,-0.2161684242999844,True,False,-340.9138111948967,True,True,True
calibration_boundary_occlusion_04_002,calibration,boundary_occlusion,4135,14,10,18,0.8863496413428368,0.7981870113169194,0.7373264055339516,0.8869185622468403,0.7474589553596638,True,0.8207290522570638,True,0.636400740828142,0.07072526169391465,-0.5656754791342273,True,-0.2156754791342274,True,False,-0.2156754791342274,True,False,-341.13097046613694,True,True,True
calibration_boundary_occlusion_04_003,calibration,boundary_occlusion,4152,14,10,18,0.865492903637652,0.7335451252876128,0.750404731926815,0.8505278230335982,0.7023962679198413,True,0.790185645015383,True,0.6352084954714734,0.07089789324251397,-0.5643106022289595,True,-0.21431060222895945,True,False,-0.21431060222895945,True,False,-340.81100605726243,True,True,True
calibration_boundary_occlusion_04_004,calibration,boundary_occlusion,4169,14,10,18,0.8530702734027334,0.7518934764531534,0.7093641072244119,0.8037579628812915,0.7582727187319961,True,0.7796926233583121,True,0.6373003858370974,0.07042834712815507,-0.5668720387089423,True,-0.21687203870894237,True,False,-0.21687203870894237,True,False,-343.9948716044426,True,True,True
calibration_boundary_occlusion_04_005,calibration,boundary_occlusion,4186,14,10,18,0.813520967154949,0.7503828053830832,0.7075799926321829,0.9156522300591088,0.7613266108968184,True,0.7917550487624482,True,0.638034900958343,0.07068335243428257,-0.5673515485240604,True,-0.21735154852406047,True,False,-0.21735154852406047,True,False,-340.9900116801262,True,True,True
calibration_boundary_occlusion_04_006,calibration,boundary_occlusion,4203,14,10,18,0.8862232086848225,0.8339088322280419,0.6252030437266631,0.862649277905235,0.6715392359915676,True,0.7947573981537526,True,0.6347395693441358,0.0709123931746399,-0.5638271761694958,True,-0.2138271761694959,True,False,-0.2138271761694959,True,False,-339.93664025068284,True,True,True
calibration_boundary_occlusion_04_007,calibration,boundary_occlusion,4220,14,10,18,0.8488553022265415,0.762934067766447,0.729010237603894,0.856780699585694,0.7339901868352309,True,0.7935045486196879,True,0.6354356332753544,0.07066717877575444,-0.5647684544995999,True,-0.21476845449959986,True,False,-0.21476845449959986,True,False,-340.55689095258714,True,True,True
calibration_identity_confuser_04_000,calibration,identity_confuser,4202,14,10,18,0.8472170025354794,0.8039928958149875,0.6234024210845482,0.7935214780867486,0.7021567545476386,True,0.7664029298766399,True,0.6368888846452212,0.0709835833988805,-0.5659053012463406,True,-0.21590530124634072,True,False,-0.21590530124634072,True,False,-339.48667286634446,True,True,True
calibration_identity_confuser_04_001,calibration,identity_confuser,4219,14,10,18,0.8723500694237798,0.7995112072262438,0.6971068864902588,0.8734355717677253,0.7544127858359305,True,0.8075150893976958,True,0.6372529139846391,0.07096497396692618,-0.566287940017713,True,-0.21628794001771295,True,False,-0.21628794001771295,True,False,-339.95770119428636,True,True,True
calibration_identity_confuser_04_002,calibration,identity_confuser,4236,14,10,18,0.8218148556835839,0.7223180756703569,0.6912203606685249,0.8539331257410546,0.6988415883777709,True,0.7649480889581783,True,0.6357914583916248,0.07108126262541972,-0.5647101957662051,True,-0.21471019576620506,True,False,-0.21471019576620506,True,False,-340.48465012311937,True,True,True
calibration_identity_confuser_04_003,calibration,identity_confuser,4253,14,10,18,0.8320288172768027,0.810379696064433,0.6521324609558126,0.9246851431933834,0.6642712687654136,True,0.7923927760416896,True,0.6362997222214738,0.07072390590490372,-0.5655758163165701,True,-0.21557581631657008,True,False,-0.21557581631657008,True,False,-341.00758789777757,True,True,True
calibration_identity_confuser_04_004,calibration,identity_confuser,4270,14,10,18,0.8001179324879871,0.8106685115740022,0.6522840053494505,0.8502427235000244,0.8178449951775627,True,0.7849864563031486,True,0.6350074796371857,0.07083217394152291,-0.5641753056956629,True,-0.21417530569566284,True,False,-0.21417530569566284,True,False,-341.7380938410759,True,True,True
calibration_identity_confuser_04_005,calibration,identity_confuser,4287,14,10,18,0.8883252520161,0.7513432573085728,0.6710133739579612,0.9052235062816272,0.7645477062642145,True,0.8016192740055074,True,0.636804372100632,0.07062927197674063,-0.5661751001238914,True,-0.21617510012389146,True,False,-0.21617510012389146,True,False,-340.64624069929124,True,True,True
calibration_identity_confuser_04_006,calibration,identity_confuser,4304,14,10,18,0.8355693746529642,0.7649980376831725,0.6848379043960591,0.845487711139947,0.6994053504052906,True,0.7761475112317645,True,0.6363284707164091,0.07101091850186303,-0.565317552214546,True,-0.21531755221454607,True,False,-0.21531755221454607,True,False,-339.8629841685295,True,True,True
calibration_identity_confuser_04_007,calibration,identity_confuser,4321,14,10,18,0.8318082620209019,0.7606531363844066,0.7400633799312686,0.8734216343000633,0.8092027938233612,True,0.8017326318299297,True,0.6374963099593577,0.07093148549384395,-0.5665648244655137,True,-0.21656482446551376,True,False,-0.21656482446551376,True,False,-341.1271605372429,True,True,True
calibration_normal_motion_04_000,calibration,normal_motion,4303,14,10,18,0.2733777798282584,0.22210905028602604,0.23664907553229203,0.16389825531224989,0.1230644762271279,False,0.2162876213201923,False,0.0,0.39207944755677654,0.39207944755677654,False,0.17207944755677654,False,False,0.17207944755677654,False,False,139.14231093645097,False,False,False
calibration_normal_motion_04_001,calibration,normal_motion,4320,14,10,18,0.2561495827968045,0.18466724762880604,0.21364211269970237,0.0746757523019335,0.21882709877840384,False,0.1897504904845702,False,0.0,0.39273218748846206,0.39273218748846206,False,0.17273218748846206,False,False,0.17273218748846206,False,False,140.17462905168534,False,False,False
calibration_normal_motion_04_002,calibration,normal_motion,4337,14,10,18,0.19355058586300683,0.16109423019022892,0.17629811386590793,0.061203128624113645,0.23316825331995877,False,0.15947827784330915,False,0.0,0.39277916812732394,0.39277916812732394,False,0.17277916812732397,False,False,0.17277916812732397,False,False,140.45902236223222,False,False,False
calibration_normal_motion_04_003,calibration,normal_motion,4354,14,10,18,0.17590304801988565,0.12816845465721682,0.1698596322014681,0.10717832280178258,0.19622956872057867,False,0.15104842354198364,False,0.0,0.3917951868104484,0.3917951868104484,False,0.17179518681044836,False,False,0.17179518681044836,False,False,138.34262831926347,False,False,False
calibration_normal_motion_04_004,calibration,normal_motion,4371,14,10,18,0.19660932110769447,0.16912874111074858,0.26378262442060935,0.08912948942312056,0.11593863205295771,False,0.17361080152865252,False,0.0,0.39368054679870595,0.39368054679870595,False,0.17368054679870593,False,False,0.17368054679870593,False,False,139.7511823964119,False,False,False
calibration_normal_motion_04_005,calibration,normal_motion,4388,14,10,18,0.24274911541818392,0.0,0.2502324256897948,0.05584548364805939,0.13346521565738928,False,0.13524938228785577,False,0.0,0.3923307162719727,0.3923307162719727,False,0.1723307162719727,False,False,0.1723307162719727,False,False,140.2414625477791,False,False,False
calibration_normal_motion_04_006,calibration,normal_motion,4405,14,10,18,0.20850544906644242,0.10690991261953328,0.20040505510924547,0.134557219857193,0.1620695120444216,False,0.1620532466192238,False,0.0,0.3947653541702928,0.3947653541702928,False,0.17476535417029282,False,False,0.17476535417029282,False,False,141.76865370988847,False,False,False
calibration_normal_motion_04_007,calibration,normal_motion,4422,14,10,18,0.230982885670752,0.16695366489911612,0.2018017363229997,0.08540728907998839,0.1338592425498827,False,0.17031186697805292,False,0.0,0.39330594531403873,0.39330594531403873,False,0.17330594531403873,False,False,0.17330594531403873,False,False,140.65703566789628,False,False,False
calibration_distractor_motion_04_000,calibration,distractor_motion,4404,14,10,18,0.4727905676560205,0.4885372709317816,0.5053169122865617,0.22541856804197583,0.31340200180898836,False,0.4178192558935569,False,0.0,0.3945713268759848,0.3945713268759848,False,0.1745713268759848,False,False,0.1745713268759848,False,False,142.10485060930253,False,False,False
calibration_distractor_motion_04_001,calibration,distractor_motion,4421,14,10,18,0.4221168992950653,0.34145727802571924,0.4405299758069354,0.17748531536376252,0.3559716724407879,False,0.3500937698084145,False,0.0,0.39506478918929416,0.39506478918929416,False,0.17506478918929413,False,False,0.17506478918929413,False,False,142.71378310441972,False,False,False
calibration_distractor_motion_04_002,calibration,distractor_motion,4438,14,10,18,0.4221335292031727,0.3767629184338627,0.4617292660373352,0.1444670767603762,0.31545711965923284,False,0.3525090924347244,False,0.0,0.39456224970022474,0.39456224970022474,False,0.17456224970022477,False,False,0.17456224970022477,False,False,142.3234937977791,False,False,False
calibration_distractor_motion_04_003,calibration,distractor_motion,4455,14,10,18,0.4459963852942653,0.3913765721834302,0.42113449700963806,0.11352971527377703,0.3657768211755779,False,0.35285376394366474,False,0.0,0.3933605292216767,0.3933605292216767,False,0.17336052922167666,False,False,0.17336052922167666,False,False,141.1793287587166,False,False,False
calibration_distractor_motion_04_004,calibration,distractor_motion,4472,14,10,18,0.43715522760707465,0.4216399535382024,0.4872421955351797,0.21388628267778478,0.26702447462601764,False,0.3816269383915139,False,0.0,0.3961197277913593,0.3961197277913593,False,0.17611972779135932,False,False,0.17611972779135932,False,False,144.13205703020097,False,False,False
calibration_distractor_motion_04_005,calibration,distractor_motion,4489,14,10,18,0.5220473057812475,0.3301491385733126,0.5751575867757562,0.22888436663653988,0.3880455708534659,False,0.4126620588564458,False,0.0,0.3942416974257586,0.3942416974257586,False,0.1742416974257586,False,False,0.1742416974257586,False,False,142.04189284563066,False,False,False
calibration_distractor_motion_04_006,calibration,distractor_motion,4506,14,10,18,0.48648191469106045,0.31991697461036933,0.4769424951997287,0.20843865167432665,0.35915397352997425,False,0.37459134905316593,False,0.0,0.39244081321134466,0.39244081321134466,False,0.1724408132113447,False,False,0.1724408132113447,False,False,141.1678083729744,False,False,False
calibration_distractor_motion_04_007,calibration,distractor_motion,4523,14,10,18,0.47315471217551597,0.32950406541397836,0.49693211345315264,0.22598375331461912,0.37159043647037404,False,0.3824069113979654,False,0.0,0.3938310363523328,0.3938310363523328,False,0.17383103635233282,False,False,0.17383103635233282,False,False,141.99066909074784,False,False,False
heldout_hide_reveal_05_000,heldout,hide_reveal,5000,14,10,18,0.826452146035286,0.7651538096685908,0.7305174531809929,0.9007349996813798,0.696951276212086,True,0.7938471071196522,True,0.6389717193112985,0.07077136744349574,-0.5682003518678027,True,-0.21820035186780282,True,False,-0.21820035186780282,True,False,-340.6448378443718,True,True,True
heldout_hide_reveal_05_001,heldout,hide_reveal,5017,14,10,18,0.8501064111540915,0.8177743081482429,0.7173723988880064,0.935089617937759,0.6858537066643653,True,0.8160479538571732,True,0.6378340366694506,0.07096063713815956,-0.566873399531291,True,-0.21687339953129106,True,False,-0.21687339953129106,True,False,-339.57234810590745,True,True,True
heldout_hide_reveal_05_002,heldout,hide_reveal,5034,14,10,18,0.8350851965039665,0.8136362369339931,0.7428697458280985,0.8579916400749021,0.7367371513234636,True,0.8060263506724363,True,0.635809330874952,0.07095664736766528,-0.5648526835072867,True,-0.21485268350728676,True,False,-0.21485268350728676,True,False,-339.83785675764085,True,True,True
heldout_hide_reveal_05_003,heldout,hide_reveal,5051,14,10,18,0.8058120316088926,0.7624491458690204,0.6648234880374353,0.873714062064357,0.711554808715123,True,0.770928285261349,True,0.6376061482956571,0.07077373015061968,-0.5668324181450374,True,-0.21683241814503745,True,False,-0.21683241814503745,True,False,-340.0750088572502,True,True,True
heldout_hide_reveal_05_004,heldout,hide_reveal,5068,14,10,18,0.7983244349199587,0.7489374555833547,0.7505235500071284,0.9292553783597959,0.6516724242074027,True,0.7879385007199534,True,0.6372193376960199,0.07093948193036424,-0.5662798557656556,True,-0.21627985576565567,True,False,-0.21627985576565567,True,False,-338.292230117321,True,True,True
heldout_hide_reveal_05_005,heldout,hide_reveal,5085,14,10,18,0.7884152094883558,0.757234546594404,0.8263303647591573,0.889828628342519,0.6898621490941446,True,0.7986304525504396,True,0.6358919695117554,0.07086251127199387,-0.5650294582397616,True,-0.21502945823976155,True,False,-0.21502945823976155,True,False,-340.88053559064866,True,True,True
heldout_hide_reveal_05_006,heldout,hide_reveal,5102,14,10,18,0.7713251565166417,0.7920442402504005,0.6362069794139075,0.8688734049851398,0.7452138787790702,True,0.7663798139494771,True,0.6356984190271766,0.0708881056777898,-0.5648103133493868,True,-0.21481031334938677,True,False,-0.21481031334938677,True,False,-338.9620938181877,True,True,True
heldout_hide_reveal_05_007,heldout,hide_reveal,5119,14,10,18,0.8022238673163768,0.78649236286909,0.6465952014696208,0.8967111592504912,0.6711883956413459,True,0.7729591692545237,True,0.6366910275807347,0.07092951824142175,-0.5657615093393129,True,-0.21576150933931298,True,False,-0.21576150933931298,True,False,-341.2374758601189,True,True,True
heldout_boundary_occlusion_05_000,heldout,boundary_occlusion,5101,14,10,18,0.7723217320412231,0.8180317097574423,0.7139454718085363,0.9210129936362331,0.6813273154772052,True,0.7927127850863408,True,0.6366266962569289,0.07076340626224384,-0.565863289994685,True,-0.2158632899946851,True,False,-0.2158632899946851,True,False,-339.4349570155144,True,True,True
heldout_boundary_occlusion_05_001,heldout,boundary_occlusion,5118,14,10,18,0.805059559429847,0.797190875354398,0.6175207105442253,0.7762943336136187,0.6833441564702692,True,0.7476600331746569,True,0.6385472621465125,0.07077828320214251,-0.56776897894437,True,-0.21776897894437003,True,False,-0.21776897894437003,True,False,-342.6130871653557,True,True,True
heldout_boundary_occlusion_05_002,heldout,boundary_occlusion,5135,14,10,18,0.8601888783857573,0.7722449429190874,0.6971985816712823,0.848251902109805,0.7289755835779617,True,0.7900961104402249,True,0.6363609404310842,0.07078329227294262,-0.5655776481581415,True,-0.21557764815814162,True,False,-0.21557764815814162,True,False,-340.1842026591301,True,True,True
heldout_boundary_occlusion_05_003,heldout,boundary_occlusion,5152,14,10,18,0.843547850264804,0.7798296849494817,0.6301889159436943,0.8984076322667357,0.6824082792250068,True,0.779804521368158,True,0.638660598359891,0.07070987798940812,-0.5679507203704829,True,-0.21795072037048288,True,False,-0.21795072037048288,True,False,-342.5597653269768,True,True,True
heldout_boundary_occlusion_05_004,heldout,boundary_occlusion,5169,14,10,18,0.9682517718520933,0.7833973983714478,0.706669965563685,0.8863869112195522,0.7680589305423949,True,0.8333295609667721,True,0.6387152725934866,0.07067260966562511,-0.5680426629278614,True,-0.21804266292786156,True,False,-0.21804266292786156,True,False,-342.67313050031663,True,True,True
heldout_boundary_occlusion_05_005,heldout,boundary_occlusion,5186,14,10,18,0.773259112628305,0.803903980342764,0.6986492535560562,0.8423905115752742,0.7327665830908169,True,0.7757753845781151,True,0.6392902325592791,0.07063381019466586,-0.5686564223646132,True,-0.2186564223646133,True,False,-0.2186564223646133,True,False,-343.9864888072014,True,True,True
heldout_boundary_occlusion_05_006,heldout,boundary_occlusion,5203,14,10,18,0.784203055945574,0.8198534923975587,0.6333361386686034,0.8144006956166576,0.7793172704948833,True,0.7684932309923237,True,0.6416065787133269,0.07069511794452411,-0.5709114607688028,True,-0.2209114607688028,True,False,-0.2209114607688028,True,False,-343.6853947520256,True,True,True
heldout_boundary_occlusion_05_007,heldout,boundary_occlusion,5220,14,10,18,0.7593226600243215,0.8342016228374468,0.6829998269530658,0.8755489358001638,0.7682868990102452,True,0.7869195131671125,True,0.638065058116529,0.07076600392402746,-0.5672990541925016,True,-0.21729905419250164,True,False,-0.21729905419250164,True,False,-343.14095638990403,True,True,True
heldout_identity_confuser_05_000,heldout,identity_confuser,5202,14,10,18,0.7430405601011839,0.7461294360222502,0.6773078852716814,0.8159561456489701,0.7375356059344524,True,0.7446988658084341,True,0.6396711517385985,0.07098959497940657,-0.5686815567591919,True,-0.21868155675919196,True,False,-0.21868155675919196,True,False,-340.1210274577141,True,True,True
heldout_identity_confuser_05_001,heldout,identity_confuser,5219,14,10,18,0.8148263795830218,0.7594025717962665,0.7475754276206471,0.775525948004798,0.7759689548031902,True,0.7757744084502302,True,0.636919814608389,0.07072232245887264,-0.5661974921495163,True,-0.21619749214951636,True,False,-0.21619749214951636,True,False,-340.6738724589348,True,True,True
heldout_identity_confuser_05_002,heldout,identity_confuser,5236,14,10,18,0.881798822774718,0.8162020972023959,0.6573617010307897,0.9747048698825398,0.6401263801274027,True,0.8149261821896847,True,0.6342840440652261,0.07098372878859116,-0.5633003152766349,True,-0.21330031527663496,True,False,-0.21330031527663496,True,False,-337.9175772547722,True,True,True
heldout_identity_confuser_05_003,heldout,identity_confuser,5253,14,10,18,0.8249049962671315,0.794057602268771,0.7603015766563547,0.918706838391305,0.6913195802054168,True,0.8096742906640493,True,0.6367543503397272,0.07068628815471334,-0.5660680621850138,True,-0.21606806218501384,True,False,-0.21606806218501384,True,False,-343.271236884594,True,True,True
heldout_identity_confuser_05_004,heldout,identity_confuser,5270,14,10,18,0.7836990064564476,0.8979924482943986,0.6835414845176779,0.8886355618621357,0.6655973781890079,True,0.801418010782575,True,0.6349973961935784,0.07094484727981283,-0.5640525489137656,True,-0.21405254891376563,True,False,-0.21405254891376563,True,False,-340.21655319929124,True,True,True
heldout_identity_confuser_05_005,heldout,identity_confuser,5287,14,10,18,0.8139721770506266,0.6715977110391415,0.7242085861771999,0.8509379663724607,0.7395636596586808,True,0.7603781484982423,True,0.6385562234991216,0.07070785213047896,-0.5678483713686426,True,-0.2178483713686426,True,False,-0.2178483713686426,True,False,-343.82101105451585,True,True,True
heldout_identity_confuser_05_006,heldout,identity_confuser,5304,14,10,18,0.8857096778236037,0.7686829928595968,0.7366567817149307,0.8309644780054288,0.6692736273613661,True,0.7940497823510086,True,0.6392628413223586,0.07083471482094383,-0.5684281265014147,True,-0.21842812650141474,True,False,-0.21842812650141474,True,False,-341.47999809980394,True,True,True
heldout_identity_confuser_05_007,heldout,identity_confuser,5321,14,10,18,0.8958695022493874,0.7766220969867731,0.7155798598884843,0.9077583859306005,0.7584284754510705,True,0.8186333965179642,True,0.6378773881073327,0.07070466642611636,-0.5671727216812164,True,-0.2171727216812164,True,False,-0.2171727216812164,True,False,-341.60049294233323,True,True,True
heldout_normal_motion_05_000,heldout,normal_motion,5303,14,10,18,0.24517277291302772,0.23231052208603006,0.21211704032544698,0.12567751732644233,0.16818683266264034,False,0.20374841854640638,False,0.0,0.392995209650386,0.392995209650386,False,0.172995209650386,False,False,0.172995209650386,False,False,140.2732771229744,False,False,False
heldout_normal_motion_05_001,heldout,normal_motion,5320,14,10,18,0.29928164692645637,0.15518022768973358,0.2574068873107597,0.0742388071285727,0.19564317869721773,False,0.19950892541163573,False,0.0,0.3926409448288555,0.3926409448288555,False,0.1726409448288555,False,False,0.1726409448288555,False,False,139.49675734758378,False,False,False
heldout_normal_motion_05_002,heldout,normal_motion,5337,14,10,18,0.2946678524191217,0.09998605295029109,0.261698884720059,0.12669231075942525,0.1598275185828006,False,0.1923244672965301,False,0.0,0.3913091690591715,0.3913091690591715,False,0.17130916905917148,False,False,0.17130916905917148,False,False,138.19101699113847,False,False,False
heldout_normal_motion_05_003,heldout,normal_motion,5354,14,10,18,0.2702907824412758,0.15300222982391298,0.19859291666166076,0.07509467316668572,0.18146426689736384,False,0.17870719772170288,False,0.0,0.3922901143421566,0.3922901143421566,False,0.17229011434215663,False,False,0.17229011434215663,False,False,139.62778456926347,False,False,False
heldout_normal_motion_05_004,heldout,normal_motion,5371,14,10,18,0.2744247677327262,0.1532795839605761,0.12377665525096311,0.0782800881189079,0.11172378800474131,False,0.15850981539777392,False,0.0,0.3927227143024603,0.3927227143024603,False,0.17272271430246033,False,False,0.17272271430246033,False,False,140.38907607316972,False,False,False
heldout_normal_motion_05_005,heldout,normal_motion,5388,14,10,18,0.23363990411279056,0.1877399084956073,0.19379869091813262,0.12666158756716284,0.19976311694006077,False,0.18941332054316462,False,0.0,0.3900483827297781,0.3900483827297781,False,0.1700483827297781,False,False,0.1700483827297781,False,False,137.73802932024003,False,False,False
heldout_normal_motion_05_006,heldout,normal_motion,5405,14,10,18,0.2555073893941738,0.16536009403814486,0.1700617885837014,0.016226090003783902,0.26550348380064975,False,0.1690247949556417,False,0.0,0.3937251661947891,0.3937251661947891,False,0.17372516619478912,False,False,0.17372516619478912,False,False,140.2620924305916,False,False,False
heldout_normal_motion_05_007,heldout,normal_motion,5422,14,10,18,0.23399337826943895,0.17371111433637312,0.18466775940259653,0.056755480765378334,0.18488050634186,False,0.168698821819234,False,0.0,0.39359356711146004,0.39359356711146004,False,0.17359356711146007,False,False,0.17359356711146007,False,False,140.55643447160722,False,False,False
heldout_distractor_motion_05_000,heldout,distractor_motion,5404,14,10,18,0.4735591062938317,0.4023501579522736,0.4744591171920659,0.1702610497969503,0.38428896747142405,False,0.38635024620647196,False,0.0,0.394620046574887,0.394620046574887,False,0.174620046574887,False,False,0.174620046574887,False,False,143.1997907948494,False,False,False
heldout_distractor_motion_05_001,heldout,distractor_motion,5421,14,10,18,0.44125042176717066,0.33286674384057696,0.5010135620412102,0.1920483548632088,0.3399192999869214,False,0.36613360478151286,False,0.0,0.39277323344008835,0.39277323344008835,False,0.17277323344008838,False,False,0.17277323344008838,False,False,140.79106887102128,False,False,False
heldout_distractor_motion_05_002,heldout,distractor_motion,5438,14,10,18,0.4290402622722792,0.3958114413072795,0.5100445122318509,0.15721880098420046,0.4044012354979942,False,0.3801057120878994,False,0.0,0.395417048983966,0.395417048983966,False,0.175417048983966,False,False,0.175417048983966,False,False,143.6115797352791,False,False,False
heldout_distractor_motion_05_003,heldout,distractor_motion,5455,14,10,18,0.5297647548464857,0.40482445966755126,0.425383490062272,0.2572708568459327,0.3353835017565097,False,0.40371652318580115,False,0.0,0.39508887341481863,0.39508887341481863,False,0.17508887341481866,False,False,0.17508887341481866,False,False,143.32074721574784,False,False,False
heldout_distractor_motion_05_004,heldout,distractor_motion,5472,14,10,18,0.40409491570763495,0.3651240666459515,0.5212741976184483,0.22250130181124236,0.3759819201505547,False,0.3786580374893902,False,0.0,0.3943833742069718,0.3943833742069718,False,0.1743833742069718,False,False,0.1743833742069718,False,False,141.87291701555253,False,False,False
heldout_distractor_motion_05_005,heldout,distractor_motion,5489,14,10,18,0.4178951515379965,0.404885569365718,0.4739837769723484,0.19173311555410016,0.40529428268835255,False,0.37936798700005364,False,0.0,0.3955166477772893,0.3955166477772893,False,0.17551664777728931,False,False,0.17551664777728931,False,False,142.69199355363847,False,False,False
heldout_distractor_motion_05_006,heldout,distractor_motion,5506,14,10,18,0.39811981452346934,0.3968387995047873,0.44094777646598166,0.18987588650568796,0.39240379784828616,False,0.36414476588622674,False,0.0,0.39249357497378395,0.39249357497378395,False,0.17249357497378398,False,False,0.17249357497378398,False,False,140.4437330555916,False,False,False
heldout_distractor_motion_05_007,heldout,distractor_motion,5523,14,10,18,0.4633892388337357,0.3827190432782393,0.532413695385542,0.14596757240048386,0.3662446646486804,False,0.383827790550067,False,0.0,0.3945184566782374,0.3945184566782374,False,0.1745184566782374,False,False,0.1745184566782374,False,False,142.49912245988847,False,False,False
